movieId,imdbId,tmdbId,imdb_id,overview,release_date,runtime,title
41569,360717,254.0,360717,"In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with the leading lady.",2005-12-14,187.0,King Kong
41997,408306,612.0,408306,"During the 1972 Olympic Games in Munich, eleven Israeli athletes are taken hostage and murdered by a Palestinian terrorist group known as Black September. In retaliation, the Israeli government recruits a group of Mossad agents to track down and execute those responsible for the attack.",2005-12-22,164.0,Munich
44022,438097,950.0,438097,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.",2006-03-23,91.0,Ice Age: The Meltdown
44191,434409,752.0,434409,"In a world in which Great Britain has become a fascist state, a masked vigilante known only as 'V' conducts guerrilla warfare against the oppressive British government. When 'V' rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.",2006-03-15,132.0,V for Vendetta
44195,427944,9388.0,427944,"The chief spokesperson and lobbyist Nick Naylor is the Vice-President of the Academy of Tobacco Studies. He is talented in speaking and spins argument to defend the cigarette industry in the most difficult situations. His best friends are Polly Bailey that works in the Moderation Council in alcohol business, and Bobby Jay Bliss of the gun business own advisory group SAFETY. They frequently meet each other in a bar and they self-entitle the Mod Squad a.k.a. Merchants of Death, disputing which industry has killed more people. Nick's greatest enemy is Vermont's Senator Ortolan Finistirre, who defends in the Senate the use a skull and crossed bones in the cigarette packs. Nick's son Joey Naylor lives with his mother, and has the chance to know his father in a business trip. When the ambitious reporter Heather Holloway betrays Nick disclosing confidences he had in bed with her, his life turns upside-down. But Nick is good in what he does for the mortgage.",2005-09-05,92.0,Thank You for Smoking
44199,454848,388.0,454848,"Bank robber Dalton Russell enters a Manhattan bank, locks the doors and takes hostages, working methodically and without haste. Detective Frazier is assigned to negotiate, but his mind is occupied with the corruption charges he is facing. With an army of police surrounding the bank, the thief, the cop and a high-profile 'fixer' enter high-stakes negotiations.",2006-03-23,129.0,Inside Man
44555,405094,582.0,405094,A tragic love story set in East Berlin with the backdrop of an undercover Stasi controlled culture. Stasi captain Wieler is ordered to follow author Dreyman and plunges deeper and deeper into his life until he reaches the threshold of doubting the system.,2006-03-15,137.0,The Lives of Others
44665,425210,186.0,425210,"Slevin is mistakenly put in the middle of a personal war between the city’s biggest criminal bosses. Under constant watch, Slevin must try not to get killed by an infamous assassin and come up with an idea of how to get out of his current dilemma. A film with many twists and turns.",2006-02-24,110.0,Lucky Number Slevin
45186,317919,956.0,317919,"Retired from active duty to train new IMF agents, Ethan Hunt is called back into action to confront sadistic arms dealer, Owen Davian. Hunt must try to protect his girlfriend while working with his new team to complete the mission.",2006-05-03,126.0,Mission: Impossible III
45447,382625,591.0,382625,"When the curator of the Louvre is found murdered in the famed museum's hallowed halls, Harvard professor, Robert Langdon and cryptographer, Sophie Neve must untangle a deadly web of deceit involving the works of Leonardo da Vinci.",2006-05-17,149.0,The Da Vinci Code
45499,376994,36668.0,376994,"When a cure is found to treat mutations, lines are drawn amongst the X-Men and The Brotherhood, a band of powerful mutants organized under Xavier's former ally, Magneto.",2006-05-24,104.0,X-Men: The Last Stand
45517,317219,920.0,317219,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",2006-06-08,117.0,Cars
45672,389860,9339.0,389860,A workaholic architect finds a universal remote that allows him to fast-forward and rewind to different parts of his life. Complications arise when the remote starts to overrule his choices.,2006-06-22,107.0,Click
45720,458352,350.0,458352,The Devil Wears Prada is about a young journalist who moves to New York to work in the fashion industry. Her boss however is extremely demanding and cruel and won’t let her succeed if she doesn’t fit into the high class elegant look of their magazine when all she really wants to be a good journalist.,2006-06-30,109.0,The Devil Wears Prada
45722,383574,58.0,383574,"Captain Jack Sparrow works his way out of a blood debt with the ghostly Davey Jones, he also attempts to avoid eternal damnation.",2006-06-20,151.0,Pirates of the Caribbean: Dead Man's Chest
46530,348150,1452.0,348150,"Superman returns to discover his 5-year absence has allowed Lex Luthor to walk free, and that those he was closest too felt abandoned and have moved on. Luthor plots his ultimate revenge that could see millions killed and change the face of the planet forever, as well as ridding himself of the Man of Steel.",2006-06-28,154.0,Superman Returns
46578,449059,773.0,449059,"A family loaded with quirky, colorful characters piles into an old van and road trips to California for little Olive to compete in a beauty pageant.",2006-07-26,102.0,Little Miss Sunshine
46723,449467,1164.0,449467,"Tragedy strikes a married couple on vacation in the Moroccan desert, touching off an interlocking story involving four different families.",2006-09-08,143.0,Babel
46970,415306,9718.0,415306,"Lifelong friends and national idols Ricky Bobby and Cal Naughton Jr. have earned their NASCAR stripes with their uncanny knack of finishing races in the first and second slots, respectively, and slinging catchphrases like ""Shake and bake!"" But when a rival French driver coasts onto the track to challenge their records, they'll have to floor it to retain their top-dog status.",2006-08-04,116.0,Talladega Nights: The Ballad of Ricky Bobby
46972,477347,1593.0,477347,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits. Larry tries desperately to keep the museum under control, but he's fighting a losing battle until President Teddy Roosevelt comes to the rescue.",2006-10-20,108.0,Night at the Museum
46976,420223,1262.0,420223,"Everybody knows that your life is a story. But what if a story was your life? Harold Crick is your average IRS agent: monotonous, boring, and repetitive. But one day this all changes when Harold begins to hear an author inside his head narrating his life. But when the narration reveals he is going to die, Harold must find the author and convince them to change the ending.",2006-09-09,113.0,Stranger Than Fiction
47099,454921,1402.0,454921,"The true story of Christopher Gardner, who invests heavily in a device known as a 'Bone Density Scanner', only to find himself struggle to sell the product as it's just marginally better than the current technology, and much more expensive. His wife leaves him,  he loses his house, bank account and credit cards and, now forced to live out in the streets with his young son,  he's desperate to find a steady job. He takes on a job as a stockbroker but, before he can receive pay, he needs to go through 6 months of training, and must sell his devices.",2006-12-14,117.0,The Pursuit of Happyness
